# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
333,1.3875,-0.13998413,1.8544617
334,1.3916667,-0.01977539,0.22259521
335,1.3958334,0.07318115,-1.03125
336,1.4,0.16491699,-2.0209503
337,1.4041667,0.090911865,-2.4741974
338,1.4083333,0.150177,-2.5153503
339,1.4125,-0.117614746,-1.0729675
340,1.4166666,0.019470215,-1.0678711
341,1.4208333,-0.08639526,0.50894165
342,1.425,-0.3284607,2.0296783
343,1.4291667,-0.012420654,2.9529877
344,1.4333333,0.012664795,2.9727173
345,1.4375,0.17462158,1.6999664
346,1.4416667,0.31115723,0.22543335
347,1.4458333,0.089904785,-1.1525574
348,1.45,0.2168274,-2.0049286
349,1.4541667,0.038238525,-2.4923706
350,1.4583334,0.1845398,-2.5384827
351,1.4625,0.34729004,-2.5421448
352,1.4666667,0.02468872,-1.0746002
353,1.4708333,0.10443115,0.5136719
354,1.475,0.1643982,0.5205841
355,1.4791666,-0.17745972,3.0139313
356,1.4833333,-0.16165161,3.0696259
357,1.4875,0.07672119,1.8255005
358,1.4916667,0.1552124,0.09677124
359,1.4958333,0.57543945,-1.1966095
360,1.5,0.21014404,-1.9999847
361,1.5041667,0.3403015,-2.388565
362,1.5083333,0.09851074,-2.3803406
363,1.5125,0.2617798,-2.0137177
364,1.5166667,-0.00390625,-0.9586029
365,1.5208334,-0.04324341,0.63230896
366,1.525,-0.2781372,2.2218323
367,1.5291667,0.04095459,3.1253815
368,1.5333333,0.21536255,3.0018768
369,1.5375,-0.07583618,1.7402802
370,1.5416666,0.014556885,1.6867981
371,1.5458333,0.04510498,-1.3551941
372,1.55,-0.060821533,-2.088211
373,1.5541667,0.1329956,-2.507843
374,1.5583333,0.24832153,-2.5164948
375,1.5625,0.077423096,-1.9953918
376,1.5666667,0.20452881,-0.9284668
377,1.5708333,0.017791748,0.72610474
378,1.575,0.026977539,2.2940674
379,1.5791667,-0.07928467,2.9919891
380,1.5833334,0.16360474,2.8596497
381,1.5875,-0.29693604,1.6295013
382,1.5916667,-0.015655518,0.015090942
383,1.5958333,-0.06970215,0.0017700195
384,1.6,-0.15646362,-2.1138458
385,1.6041666,-0.055145264,-2.1071625
386,1.6083333,-0.24484253,-2.3397522
387,1.6125,-0.05307007,-2.0281067
388,1.6166667,-0.2954712,-0.81214905
389,1.6208333,-0.5560913,0.86076355
390,1.625,-0.3279724,2.3474426
391,1.6291667,-0.23925781,3.146347
392,1.6333333,-0.23669434,2.8742523
393,1.6375,-0.069732666,1.6102448
394,1.6416667,0.22885132,0.08187866
395,1.6458334,0.054016113,-1.2596893
396,1.65,0.23034668,-2.0506134
397,1.6541667,-0.08425903,-2.3963165
398,1.6583333,-0.34674072,-2.388916
399,1.6625,-0.24099731,-0.81373596
400,1.6666666,-0.2138977,-0.8162842
401,1.6708333,-0.16049194,2.3865967
402,1.675,-0.13516235,2.3821564
403,1.6791667,-0.12631226,3.0733643
404,1.6833333,0.08126831,2.8221588
405,1.6875,-0.19625854,1.574997
406,1.6916667,0.15460205,-0.022460938
407,1.6958333,0.18655396,-1.3517303
408,1.7,0.3340454,-2.080246
409,1.7041667,-0.003967285,-2.3448486
410,1.7083334,-0.07336426,-2.3483582
411,1.7125,-0.0068969727,-1.8347931
412,1.7166667,-0.23239136,-0.74417114
413,1.7208333,-0.26815796,0.9163208
414,1.725,-0.13565063,3.07547
415,1.7291666,-0.13565063,3.07547
416,1.7333333,-0.10064697,1.3657074
417,1.7375,-0.20306396,1.4011688
