# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
675,2.8125,0.4119568,-2.4552002
676,2.8166666,-0.25100708,-1.4907227
677,2.8208334,-0.013763428,0.23725891
678,2.825,0.06137085,2.1991425
679,2.8291667,-0.20599365,3.4884033
680,2.8333333,-0.062347412,3.5115662
681,2.8375,-0.49853516,2.399353
682,2.8416667,-0.122680664,0.6607971
683,2.8458333,0.05609131,-1.0254211
684,2.85,0.06295776,-2.2402954
685,2.8541667,0.10971069,-2.7705994
686,2.8583333,0.12005615,-2.767624
687,2.8625,0.12521362,-2.7712097
688,2.8666666,-0.37060547,-1.445816
689,2.8708334,-0.42980957,0.3649292
690,2.875,-0.48876953,2.335022
691,2.8791666,-0.19165039,3.6524658
692,2.8833334,-0.2642212,3.5895233
693,2.8875,-0.34732056,2.3151855
694,2.8916667,-0.067108154,0.5713806
695,2.8958333,-0.122283936,-1.0701599
696,2.9,0.1786499,-2.3511963
697,2.9041667,0.10870361,-2.7275543
698,2.9083333,0.010681152,-2.6707458
699,2.9125,-0.09744263,-2.3703308
700,2.9166667,-0.4520874,-1.4056396
701,2.9208333,-0.39666748,-1.4061737
702,2.925,-0.09100342,2.4104614
703,2.9291666,-0.1390686,2.4029236
704,2.9333334,-0.08432007,3.426422
705,2.9375,-0.08432007,3.426422
706,2.9416666,-0.28445435,0.5332794
707,2.9458334,-0.35687256,-1.0648041
708,2.95,0.28692627,-2.3531036
709,2.9541667,-0.085510254,-2.7553253
710,2.9583333,-0.109680176,-2.7209625
711,2.9625,-0.05053711,-2.2318115
712,2.9666667,-0.39587402,-1.2947388
713,2.9708333,-0.36044312,0.45251465
714,2.975,-0.4750061,2.4196014
715,2.9791667,-0.21054077,3.6713867
716,2.9833333,-0.23135376,3.4260864
717,2.9875,-0.26745605,2.1513977
718,2.9916666,-0.25228882,2.1503754
719,2.9958334,-0.15484619,-1.129837
720,3.0,-0.27407837,-1.1536407
721,3.0041666,0.0078125,-2.8586426
722,3.0083334,0.08337402,-2.7868958
723,3.0125,0.02645874,-2.2371674
724,3.0166667,-0.22879028,-1.2654724
725,3.0208333,-0.44482422,0.5985565
726,3.025,-0.41864014,2.5032043
727,3.0291667,0.058807373,3.6575012
728,3.0333333,-0.16073608,3.4844818
729,3.0375,-0.3097229,2.1079712
730,3.0416667,-0.31140137,0.23864746
731,3.0458333,-0.16107178,-1.247406
732,3.05,0.2602234,-2.3215637
733,3.0541666,0.23040771,-2.3210602
734,3.0583334,-0.16784668,-2.810318
735,3.0625,0.05038452,-2.2047272
736,3.0666666,0.07687378,-2.2028046
737,3.0708334,-0.370636,0.5456543
738,3.075,-0.63967896,2.488449
739,3.0791667,-0.08459473,3.6223755
740,3.0833333,-0.49066162,3.2669525
741,3.0875,-0.26315308,2.002243
742,3.0916667,-0.12283325,0.25595093
743,3.0958333,0.18814087,-1.3285065
744,3.1,-0.044128418,-2.395996
745,3.1041667,-0.03488159,-2.9164276
746,3.1083333,-0.13391113,-2.8890228
747,3.1125,0.030761719,-2.2831573
748,3.1166666,-0.3072815,-1.0783386
749,3.1208334,-0.13076782,-1.0513153
750,3.125,-0.4284668,2.5861359
751,3.1291666,0.16415405,3.695694
752,3.1333334,0.22442627,3.514267
753,3.1375,-0.058502197,2.0248566
754,3.1416667,-0.20950317,0.28025818
755,3.1458333,-0.32861328,-1.3414917
756,3.15,0.38259888,-2.5025635
757,3.1541667,-0.038360596,-2.8232117
758,3.1583333,0.07260132,-2.6998749
759,3.1625,0.49697876,-2.238922
760,3.1666667,-0.13137817,-1.0471191
761,3.1708333,-0.31274414,-1.0487976
762,3.175,-0.4838562,2.7236938
763,3.1791666,0.021453857,3.773697
764,3.1833334,-0.022094727,3.7393494
765,3.1875,-0.32992554,1.9733276
766,3.1916666,-0.45343018,0.15657043
767,3.1958334,-0.023071289,-1.4337311
768,3.2,0.3555603,-2.6618652
769,3.2041667,0.10217285,-2.9761047
770,3.2083333,0.025024414,-2.9157715
771,3.2125,0.48657227,-2.140625
772,3.2166667,-0.29812622,-0.9878998
773,3.2208333,-0.3052063,0.92271423
774,3.225,-0.1942749,2.7826996
775,3.2291667,0.15115356,3.7301025
776,3.2333333,0.2008667,3.3513336
777,3.2375,-0.087005615,3.2314606
778,3.2416666,0.5280762,-0.011505127
779,3.2458334,0.0854187,0.06338501
780,3.25,0.3895874,-2.592743
781,3.2541666,0.002166748,-2.9178772
782,3.2583334,-0.044403076,-2.9386444
783,3.2625,0.1859436,-2.095169
784,3.2666667,-0.31030273,-0.88623047
785,3.2708333,-0.49273682,0.94973755
786,3.275,-0.47225952,2.873764
787,3.2791667,0.29156494,3.7671509
788,3.2833333,0.09222412,3.2088013
789,3.2875,0.1802063,1.7694702
790,3.2916667,0.074798584,0.036575317
791,3.2958333,0.06967163,-1.6007843
792,3.3,0.43670654,-2.573227
793,3.3041666,0.22937012,-2.9019623
794,3.3083334,0.41503906,-2.8530426
795,3.3125,0.26922607,-2.134079
796,3.3166666,0.18399048,-2.151291
797,3.3208334,-0.26449585,1.0399475
798,3.325,-0.20846558,2.9196167
799,3.3291667,0.05886841,3.7440033
800,3.3333333,0.19088745,3.293396
801,3.3375,0.048919678,1.7299347
802,3.3416667,0.16381836,-0.10696411
803,3.3458333,0.16992188,-1.6539154
804,3.35,0.18170166,-2.6000977
805,3.3541667,0.18057251,-2.7524567
806,3.3583333,0.055480957,-2.6643677
807,3.3625,-0.06716919,-2.068222
808,3.3666666,-0.06600952,-0.74617004
809,3.3708334,-0.11428833,1.202591
810,3.375,-0.06555176,1.224884
811,3.3791666,0.0025939941,3.715271
812,3.3833334,-0.35708618,3.0602112
813,3.3875,0.13226318,1.5175018
814,3.3916667,0.29244995,-0.30155945
815,3.3958333,0.2034607,-1.6520233
816,3.4,0.10736084,-1.6605377
817,3.4041667,0.32363892,-2.9235687
818,3.4083333,0.46777344,-2.740036
819,3.4125,0.22738647,-2.1269226
820,3.4166667,-0.115753174,-0.74909973
821,3.4208333,0.1227417,1.2743378
822,3.425,-0.030151367,2.9764252
823,3.4291666,-0.10021973,3.6775818
824,3.4333334,-0.11279297,2.9822845
825,3.4375,-0.11508179,2.975113
826,3.4416666,0.3166809,-0.3448639
827,3.4458334,0.24227905,-1.7360077
828,3.45,0.6011963,-2.7243652
829,3.4541667,0.40460205,-2.8336182
830,3.4583333,0.38613892,-2.6233978
831,3.4625,0.26254272,-1.995697
832,3.4666667,0.06259155,-0.66941833
833,3.4708333,0.025512695,1.359787
834,3.475,-0.08328247,3.1593628
835,3.4791667,-0.009002686,3.7837067
836,3.4833333,0.07223511,3.1082764
837,3.4875,0.09677124,1.4503937
838,3.4916666,0.14703369,1.4398346
839,3.4958334,-0.04360962,-1.7790222
840,3.5,0.031066895,-1.802185
841,3.5041666,0.16064453,-2.8178558
842,3.5083334,0.15539551,-2.7090454
843,3.5125,-0.100616455,-2.0093079
844,3.5166667,-0.20562744,-0.60676575
845,3.5208333,-0.09686279,1.3862762
846,3.525,-0.16513062,3.1888275
847,3.5291667,0.004058838,3.6776886
848,3.5333333,-0.1694336,2.9631653
849,3.5375,0.09765625,1.4152832
850,3.5416667,0.4664917,-0.37573242
851,3.5458333,0.054595947,-1.8222809
852,3.55,-0.0140686035,-2.7406921
853,3.5541666,0.27661133,-2.6254578
854,3.5583334,0.28259277,-2.6037292
855,3.5625,0.2526245,-2.5896912
856,3.5666666,0.13879395,-0.45950317
857,3.5708334,0.115600586,1.4761658
858,3.575,0.10076904,1.4517975
859,3.5791667,-0.092163086,3.6352386
860,3.5833333,-0.31262207,2.9089966
861,3.5875,0.060668945,1.2512054
862,3.5916667,0.14874268,-0.526474
863,3.5958333,0.3591919,-2.0214386
864,3.6,0.3070984,-2.67865
865,3.6041667,-0.0017089844,-2.9107056
866,3.6083333,0.13711548,-2.7091522
867,3.6125,0.04562378,-1.9033203
868,3.6166666,-0.15167236,-0.4434204
869,3.6208334,-0.24227905,1.5036621
870,3.625,-0.18844604,1.5211182
871,3.6291666,-0.23760986,3.6228638
872,3.6333334,-0.23318481,2.9072876
873,3.6375,-0.08526611,1.1690826
874,3.6416667,0.17120361,-0.5522766
875,3.6458333,0.13900757,-1.957428
876,3.65,0.22167969,-2.6964111
877,3.6541667,0.09613037,-2.9454498
878,3.6583333,0.15887451,-2.5203094
879,3.6625,0.2557068,-1.8155212
880,3.6666667,0.006439209,-0.23687744
881,3.6708333,-0.046173096,1.6524658
882,3.675,-0.08670044,3.3123474
883,3.6791666,-0.28146362,3.252472
884,3.6833334,-0.22909546,2.8882446
885,3.6875,-0.1843872,2.870224
886,3.6916666,0.1362915,-0.5566101
887,3.6958334,0.48349,-1.8969879
888,3.7,0.44519043,-1.8846741
889,3.7041667,0.045898438,-2.7388153
890,3.7083333,0.44747925,-2.4256592
891,3.7125,0.044189453,-1.6989899
892,3.7166667,-0.06707764,-0.21147156
893,3.7208333,-0.02017212,1.7915802
894,3.725,-0.035003662,3.416748
895,3.7291667,0.038330078,3.7515106
896,3.7333333,-0.20721436,2.84906
897,3.7375,-0.19296265,1.0610809
898,3.7416666,0.23440552,-0.6260071
899,3.7458334,0.3607788,-2.0844421
900,3.75,0.28778076,-2.0944672
901,3.7541666,0.15771484,-2.8013306
902,3.7583334,0.15753174,-2.5280304
903,3.7625,0.18917847,-2.4829865
904,3.7666667,-0.04660034,-0.12919617
905,3.7708333,-0.4046936,1.8284912
906,3.775,7.324219E-4,3.3941498
907,3.7791667,-0.16513062,3.735962
908,3.7833333,-0.2543335,2.6968536
909,3.7875,-0.10394287,1.0675049
910,3.7916667,0.03060913,-0.70002747
911,3.7958333,0.24172974,-1.9983826
912,3.8,0.06652832,-2.6620026
913,3.8041666,0.14642334,-2.7352448
914,3.8083334,-0.113098145,-2.4144745
915,3.8125,-0.104278564,-2.4360504
916,3.8166666,-0.27581787,0.037246704
917,3.8208334,-0.14709473,0.023834229
918,3.825,-0.17010498,3.4320374
919,3.8291667,-6.4086914E-4,3.6153107
920,3.8333333,-0.24008179,2.7048798
921,3.8375,-0.18041992,0.9202881
922,3.8416667,-0.040039062,-0.8404999
923,3.8458333,-0.26464844,-2.2406616
924,3.85,0.018585205,-2.7753143
925,3.8541667,0.019989014,-2.8010254
926,3.8583333,-0.10583496,-2.5442657
927,3.8625,-0.14801025,-1.6009521
928,3.8666666,-0.25439453,0.10775757
929,3.8708334,-0.07229614,1.9580688
930,3.875,-0.27526855,2.0261536
931,3.8791666,-0.15628052,3.6688232
932,3.8833334,-0.60321045,2.549759
933,3.8875,-0.52371216,2.540512
934,3.8916667,0.09283447,-0.8580017
935,3.8958333,0.33462524,-2.2392273
936,3.9,0.18084717,-2.7269135
937,3.9041667,0.01473999,-2.7226105
938,3.9083333,-0.11074829,-2.4727325
939,3.9125,-0.26431274,-1.5765533
940,3.9166667,-0.19058228,0.074279785
941,3.9208333,-0.19451904,2.1033325
942,3.925,0.018218994,3.4936676
943,3.9291666,-0.01751709,3.594345
944,3.9333334,-0.42507935,2.467514
945,3.9375,-0.26864624,0.6965637
946,3.9416666,-0.25497437,0.6897583
947,3.9458334,0.31506348,-2.241333
948,3.95,0.19500732,-2.2654572
949,3.9541667,0.17938232,-2.7513428
950,3.9583333,0.2376709,-2.473816
951,3.9625,-0.13079834,-1.5283813
952,3.9666667,-0.24780273,0.24978638
953,3.9708333,-0.2883606,2.2007751
954,3.975,0.09185791,3.5466003
955,3.9791667,0.19430542,3.5367737
956,3.9833333,-0.23477173,2.406784
957,3.9875,0.0803833,0.658432
958,3.9916666,-0.02508545,-1.0935516
959,3.9958334,0.18603516,-2.3016205
960,4.0,0.46896362,-2.758957
961,4.0041666,0.4967041,-2.7540588
962,4.008333,0.4269104,-2.35643
963,4.0125,0.526947,-2.3764954
964,4.016667,-0.1324768,0.40953064
965,4.0208335,-0.08050537,2.3806305
966,4.025,-0.26052856,2.379593
967,4.0291667,0.3100891,3.5354462
968,4.0333333,-0.14660645,2.4045563
969,4.0375,-0.05029297,0.58766174
970,4.0416665,-0.15350342,-1.0848083
971,4.045833,0.5772095,-2.243103
972,4.05,0.034851074,-2.8462524
973,4.054167,-0.14251709,-2.8387299
974,4.0583334,0.37286377,-2.274994
975,4.0625,-0.22592163,-1.3107452
976,4.0666666,-0.4020691,0.4889984
977,4.070833,-0.16265869,2.3466187
978,4.075,-0.49398804,2.4165955
979,4.079167,0.07675171,3.5356445
980,4.0833335,-0.043701172,3.5522766
981,4.0875,-0.37200928,0.595871
982,4.0916667,-0.29885864,-1.0964966
983,4.0958333,0.48797607,-2.3947601
984,4.1,0.0770874,-2.7460327
985,4.1041665,0.27825928,-2.6779785
986,4.108333,0.35159302,-2.265274
987,4.1125,-0.085876465,-1.245697
988,4.116667,-0.11151123,0.51405334
989,4.1208334,-0.05126953,2.4638214
990,4.125,0.19229126,3.6297302
991,4.1291666,0.19177246,3.4723969
992,4.133333,-0.19674683,2.109436
993,4.1375,0.18301392,2.0561218
994,4.141667,0.15310669,-1.1584778
995,4.1458335,0.28115845,-2.391861
996,4.15,0.3267517,-2.3973694
997,4.1541667,0.047088623,-2.6151428
998,4.1583333,0.16741943,-2.3422546
999,4.1625,-0.34143066,-1.2645569
1000,4.1666665,-0.32531738,0.45962524
1001,4.170833,-0.39660645,2.3765259
1002,4.175,0.13796997,3.5494385
1003,4.179167,0.05154419,3.4032593
1004,4.1833334,-0.25463867,2.08609
1005,4.1875,-0.3322754,0.36720276
1006,4.1916666,-0.012207031,-1.1208496
1007,4.195833,0.26409912,-2.3626862
1008,4.2,0.2536316,-2.7608032
1009,4.204167,0.19116211,-2.7803192
1010,4.2083335,0.19113159,-2.3102112
1011,4.2125,-0.40270996,-1.2447052
1012,4.2166667,-0.29473877,0.5550232
1013,4.2208333,-0.45562744,2.551422
1014,4.225,0.07165527,3.65419
1015,4.2291665,0.15823364,3.4659119
1016,4.233333,-0.08383179,2.0487976
1017,4.2375,-0.22296143,0.28982544
1018,4.241667,0.23345947,-1.2348328
1019,4.2458334,0.06121826,-2.4847565
1020,4.25,-0.013580322,-2.801239
1021,4.2541666,-0.039611816,-2.7200623
1022,4.258333,0.30740356,-2.3296509
1023,4.2625,0.30740356,-2.3296509
1024,4.266667,-0.18344116,0.6196289
1025,4.2708335,-0.28894043,2.493866
1026,4.275,-0.24810791,2.4893188
1027,4.2791667,-0.29315186,3.3567657
1028,4.2833333,-0.011077881,1.9017792
1029,4.2875,0.10925293,0.13059998
1030,4.2916665,-0.17218018,-1.3800659
1031,4.295833,0.4721985,-2.4513855
1032,4.3,-0.035308838,-2.9252777
1033,4.304167,0.22518921,-2.6669312
1034,4.3083334,0.07266235,-2.144043
1035,4.3125,-0.4750061,-1.0499878
1036,4.3166666,-0.2619629,0.80532837
1037,4.320833,-0.252594,0.8053436
1038,4.325,-0.21078491,3.837326
1039,4.329167,-0.2128601,3.8616638
1040,4.3333335,-0.19543457,1.9432373
1041,4.3375,-0.07727051,0.050216675
1042,4.3416667,-0.06958008,0.068115234
1043,4.3458333,0.3524475,-2.4407043
1044,4.35,0.1376648,-2.7624207
1045,4.3541665,0.2929077,-2.7203674
1046,4.358333,0.49990845,-2.1460571
1047,4.3625,-0.099609375,-0.91033936
1048,4.366667,-0.460083,0.9211426
1049,4.3708334,-0.3246765,2.7483673
1050,4.375,-0.03451538,3.8259888
1051,4.3791666,0.118499756,3.3708496
1052,4.383333,-0.09579468,1.925293
1053,4.3875,0.103149414,0.12886047
1054,4.391667,-0.09365845,-1.4190063
1055,4.3958335,-0.040130615,-1.4593048
1056,4.4,0.24142456,-2.7785187
1057,4.4041667,0.27218628,-2.8264008
1058,4.4083333,0.33776855,-2.1401672
1059,4.4125,-0.071136475,-0.8543091
1060,4.4166665,-0.34692383,1.0252228
1061,4.420833,-0.2098999,2.8039246
1062,4.425,0.20361328,3.7787476
1063,4.429167,0.3296814,3.2928772
1064,4.4333334,0.16888428,1.7819366
1065,4.4375,0.06689453,-0.09944153
1066,4.4416666,0.35150146,-1.4954071
1067,4.445833,0.47348022,-2.4281158
1068,4.45,0.34384155,-2.7088165
1069,4.454167,0.19668579,-2.7171173
1070,4.4583335,0.13626099,-2.7418365
1071,4.4625,0.12054443,-0.6672821
1072,4.4666667,-0.13293457,1.1015778
1073,4.4708333,-0.2303772,2.8591156
1074,4.475,0.025634766,3.6641083
1075,4.4791665,0.14855957,3.1997528
1076,4.483333,0.06576538,1.6933746
1077,4.4875,0.13848877,-0.11515808
1078,4.491667,0.1546936,-1.6279602
1079,4.4958334,0.38989258,-2.5131226
1080,4.5,0.13745117,-2.795868
1081,4.5041666,0.3045349,-2.6811523
1082,4.508333,0.46585083,-2.1426086
1083,4.5125,0.27819824,-0.7101593
1084,4.516667,0.28533936,-0.69895935
1085,4.5208335,-0.17263794,2.967865
1086,4.525,-0.26879883,3.6642761
1087,4.5291667,-0.15484619,3.6256256
1088,4.5333333,0.0066833496,1.5800629
1089,4.5375,0.13763428,-0.26200867
1090,4.5416665,0.21960449,-1.732254
1091,4.545833,0.47576904,-2.599289
1092,4.55,0.31698608,-2.8124542
1093,4.554167,0.06808472,-2.6841888
1094,4.5583334,-0.08782959,-2.0504608
1095,4.5625,-0.048583984,-0.68592834
1096,4.5666666,-0.1928711,1.3235626
1097,4.570833,-0.3657837,3.058197
1098,4.575,-0.14901733,3.678131
1099,4.579167,0.022064209,3.6557922
1100,4.5833335,-0.0048217773,1.4878998
1101,4.5875,0.10992432,-0.37179565
1102,4.5916667,0.041900635,-0.31770325
1103,4.5958333,0.10739136,-2.5925446
1104,4.6,-0.03805542,-2.873932
1105,4.6041665,0.027069092,-2.609436
1106,4.608333,0.0385437,-1.9945374
1107,4.6125,-0.064819336,-0.59510803
1108,4.616667,0.05505371,-0.59135437
1109,4.6208334,-0.12307739,3.027954
1110,4.625,-0.15005493,3.6106873
1111,4.6291666,-0.44122314,2.9931183
1112,4.633333,0.057281494,1.5133057
1113,4.6375,0.08843994,-0.37391663
1114,4.641667,0.16329956,-1.8122864
1115,4.6458335,0.029785156,-2.608078
1116,4.65,0.029785156,-2.608078
1117,4.6541667,0.015686035,-2.549347
1118,4.6583333,0.007385254,-1.9289703
1119,4.6625,-0.11791992,-1.950058
1120,4.6666665,0.13433838,1.4844818
1121,4.670833,-0.2854004,3.1033325
1122,4.675,-0.06814575,3.6788483
1123,4.679167,-0.14718628,3.000702
1124,4.6833334,0.121398926,1.4790802
1125,4.6875,0.1843872,-0.37438965
1126,4.6916666,0.31137085,-1.8331299
1127,4.695833,-0.036834717,-2.576355
1128,4.7,0.17886353,-2.7342072
1129,4.704167,0.35391235,-2.557373
1130,4.7083335,0.015960693,-1.9705505
1131,4.7125,0.1217041,-1.9783325
1132,4.7166667,-0.15933228,1.4495087
1133,4.7208333,-0.30514526,3.1403656
1134,4.725,-0.08795166,3.117035
1135,4.7291665,-0.055877686,2.9281158
1136,4.733333,0.15197754,1.3746796
1137,4.7375,0.071746826,-0.47502136
1138,4.741667,0.044158936,-1.8511658
1139,4.7458334,0.12652588,-2.7495117
1140,4.75,0.21679688,-2.8532104
1141,4.7541666,0.38116455,-2.5073242
1142,4.758333,0.18585205,-1.7861633
1143,4.7625,0.15219116,-0.38237
1144,4.766667,0.03265381,1.5419769
1145,4.7708335,-0.40527344,3.1396942
1146,4.775,-0.24874878,3.077774
1147,4.7791667,-0.10189819,2.9164429
1148,4.7833333,-0.1260376,2.9165192
1149,4.7875,0.16955566,-0.5307617
1150,4.7916665,0.22946167,-2.002533
1151,4.795833,0.0058288574,-2.6582184
1152,4.8,0.2088623,-2.707138
1153,4.804167,0.1217041,-2.6121216
1154,4.8083334,-0.10449219,-1.9407501
1155,4.8125,0.117767334,-0.4315796
1156,4.8166666,0.18811035,1.5044403
1157,4.820833,-0.4732666,3.1048584
1158,4.825,0.26364136,3.6399536
1159,4.829167,-0.40753174,2.8219604
1160,4.8333335,0.13220215,1.2320862
1161,4.8375,0.24890137,-0.506546
1162,4.8416667,0.3106079,-0.52557373
1163,4.8458333,0.1920166,-2.664688
1164,4.85,0.17016602,-2.7285004
1165,4.8541665,0.16696167,-2.751007
1166,4.858333,0.15429688,-1.7814941
1167,4.8625,0.13989258,-0.33155823
1168,4.866667,0.19711304,1.6994781
1169,4.8708334,-0.07095337,3.2440643
1170,4.875,0.11016846,3.6291351
1171,4.8791666,-0.21728516,2.7807922
1172,4.883333,-0.11740112,1.104599
1173,4.8875,0.061279297,-0.6517792
1174,4.891667,0.114593506,-2.0967865
1175,4.8958335,0.35601807,-2.6987152
1176,4.9,0.2769165,-2.7332153
1177,4.9041667,0.24154663,-2.5387726
1178,4.9083333,0.40524292,-2.5299683
1179,4.9125,0.29110718,-0.31451416
1180,4.9166665,-0.010528564,1.6879272
1181,4.920833,-0.16027832,3.299652
1182,4.925,0.009429932,3.6421661
1183,4.929167,-0.28482056,2.7500916
1184,4.9333334,-0.14239502,1.0372467
1185,4.9375,-0.030883789,-0.6079254
1186,4.9416666,-0.24905396,-1.9832764
1187,4.945833,4.5776367E-4,-2.680954
1188,4.95,-0.2626648,-2.7986603
1189,4.954167,-0.013427734,-2.5485687
1190,4.9583335,-0.36553955,-1.6362915
1191,4.9625,-0.36557007,-1.6359558
1192,4.9666667,-0.15756226,1.8707733
1193,4.9708333,-0.22930908,3.3715363
1194,4.975,-0.25048828,3.3563538
1195,4.9791665,-0.2868042,2.649826
1196,4.983333,-0.012268066,1.0730133
1197,4.9875,-0.01473999,-0.6724701
1198,4.991667,0.023986816,-2.1071625
1199,4.9958334,0.022735596,-2.7214508
1200,5.0,0.1555481,-2.6598206
1201,5.0041666,0.18386841,-2.4188995
1202,5.008333,-0.29107666,-1.6697998
1203,5.0125,-0.101745605,-0.03236389
1204,5.016667,-0.26965332,1.9312897
1205,5.0208335,-0.27426147,3.3872833
1206,5.025,-0.22744751,3.6577454
1207,5.0291667,-0.31982422,2.65979
1208,5.0333333,-0.07992554,0.92970276
1209,5.0375,-0.12786865,0.9532013
1210,5.0416665,-0.07064819,-1.9998932
1211,5.045833,0.20776367,-2.5936584
1212,5.05,0.20883179,-2.690094
1213,5.054167,0.031463623,-2.4400635
1214,5.0583334,-0.4501953,-1.5765686
1215,5.0625,-0.613739,0.10914612
1216,5.0666666,-0.19424438,2.0766754
1217,5.070833,-0.088256836,3.4129944
1218,5.075,0.016235352,3.5720215
1219,5.079167,-0.32479858,2.5496979
1220,5.0833335,-0.080963135,0.9066467
1221,5.0875,0.15628052,-0.7772827
1222,5.0916667,0.1951294,-0.782959
1223,5.0958333,0.21646118,-2.716278
1224,5.1,0.22644043,-2.6999054
1225,5.1041665,0.08126831,-2.521164
1226,5.108333,-0.21398926,-1.5295868
1227,5.1125,-0.34872437,0.095703125
1228,5.116667,-0.40808105,2.01651
1229,5.1208334,-0.24468994,3.420166
1230,5.125,0.023529053,3.4614563
1231,5.1291666,-0.42663574,2.4489746
1232,5.133333,-0.05709839,0.8152771
1233,5.1375,-0.06311035,-0.91825867
1234,5.141667,0.11767578,-2.2559814
1235,5.1458335,0.023101807,-2.7647247
1236,5.15,0.02468872,-2.7509766
1237,5.1541667,-0.0045166016,-2.784027
1238,5.1583333,-0.12686157,-1.41539
1239,5.1625,0.07467651,-1.4464264
1240,5.1666665,-0.2373352,2.1840668
1241,5.170833,-0.21643066,2.1736298
1242,5.175,0.1854248,3.6166382
1243,5.179167,-0.12957764,2.4546509
1244,5.1833334,-0.4053955,0.74638367
1245,5.1875,0.032592773,-0.80822754
1246,5.1916666,0.21295166,-2.0884247
1247,5.195833,0.025939941,-2.5962067
1248,5.2,0.112976074,-2.7197876
1249,5.204167,0.1703186,-2.352005
1250,5.2083335,-0.4836731,-1.3080597
1251,5.2125,-0.36740112,0.3067627
1252,5.2166667,-0.22341919,2.1332245
1253,5.2208333,-0.1630249,3.451355
1254,5.225,-0.050231934,3.5712128
1255,5.2291665,0.18109131,3.6146698
1256,5.233333,-0.23046875,0.94381714
1257,5.2375,-0.16189575,-0.7285309
1258,5.241667,0.3369751,-2.1682434
1259,5.2458334,0.14834595,-2.7589264
1260,5.25,-0.021392822,-2.6556244
1261,5.2541666,0.2708435,-2.6443634
1262,5.258333,-0.29888916,-1.4746552
1263,5.2625,0.15792847,0.033615112
1264,5.266667,-0.025390625,2.3037567
1265,5.2708335,0.24401855,3.7093506
1266,5.275,0.17871094,3.4731903
1267,5.2791667,-0.011505127,2.3247375
1268,5.2833333,-0.19195557,0.7601166
1269,5.2875,0.09048462,-0.7766113
1270,5.2916665,-0.052886963,-0.8163605
1271,5.295833,0.18954468,-2.7060852
1272,5.3,0.24804688,-2.7312164
1273,5.304167,0.34310913,-2.267334
1274,5.3083334,-0.42190552,-1.3848572
1275,5.3125,-0.32354736,0.25946045
1276,5.3166666,-0.32003784,2.2689514
1277,5.320833,-0.25909424,3.574936
1278,5.325,-0.12445068,3.7228699
1279,5.329167,-0.19433594,2.390808
1280,5.3333335,-0.2079773,0.541275
1281,5.3375,0.092926025,-1.0787659
1282,5.3416667,0.18972778,-2.214157
1283,5.3458333,0.38516235,-2.237152
1284,5.35,-0.12130737,-2.8646393
1285,5.3541665,-0.09286499,-2.892105
1286,5.358333,-0.1716919,-1.2624207
1287,5.3625,-0.1076355,0.4968109
1288,5.366667,-0.032073975,0.46733093
1289,5.3708334,-0.12576294,3.5417175
1290,5.375,-0.018218994,3.4387054
1291,5.3791666,-0.04244995,2.142456
1292,5.383333,-0.13806152,0.5123749
1293,5.3875,0.115356445,-1.0289612
1294,5.391667,0.23217773,-2.284668
1295,5.3958335,0.2541504,-2.6755066
1296,5.4,-0.06585693,-2.7675781
1297,5.4041667,0.42233276,-2.3615875
1298,5.4083333,-0.04095459,-1.2696991
1299,5.4125,-0.22927856,0.45976257
1300,5.4166665,-0.2414856,0.44877625
1301,5.420833,0.07684326,3.447052
1302,5.425,-0.05908203,3.4207
1303,5.429167,0.05682373,2.2440338
1304,5.4333334,-0.19546509,0.59246826
1305,5.4375,0.14364624,-0.9521942
1306,5.4416666,0.07196045,-2.2681885
1307,5.445833,-0.26809692,-2.9015808
1308,5.45,0.11172485,-2.7055206
1309,5.454167,-0.08441162,-2.3199615
1310,5.4583335,-0.30889893,-1.2700958
1311,5.4625,-0.26028442,0.55111694
1312,5.4666667,-0.28753662,2.4713135
1313,5.4708333,0.029174805,3.5985413
1314,5.475,0.05319214,3.4980164
1315,5.4791665,0.19369507,3.506775
1316,5.483333,-0.34716797,0.43180847
1317,5.4875,-0.34484863,0.43060303
1318,5.491667,0.49172974,-2.2777557
1319,5.4958334,0.2859497,-2.727188
1320,5.5,0.2166748,-2.6759644
1321,5.5041666,0.29360962,-2.3204193
1322,5.508333,-0.3477173,-1.1969604
1323,5.5125,-0.4706421,0.48042297
1324,5.516667,-0.40670776,2.4536438
1325,5.5208335,-0.17852783,3.607483
1326,5.525,-0.30316162,3.4508667
1327,5.5291667,0.087005615,2.089859
1328,5.5333333,-0.14822388,0.33872986
1329,5.5375,-0.21255493,0.31892395
1330,5.5416665,0.3673706,-2.2760315
1331,5.545833,0.028808594,-2.8786926
1332,5.55,0.27285767,-2.894043
1333,5.554167,0.26184082,-2.1476135
1334,5.5583334,-0.14505005,-1.162262
1335,5.5625,-0.19747925,0.49964905
1336,5.5666666,-0.591095,2.4638824
1337,5.570833,-0.58306885,3.5914764
1338,5.575,-0.31896973,3.3939514
1339,5.579167,-0.34542847,1.9906158
1340,5.5833335,-0.5430603,0.2892151
1341,5.5875,-0.5683899,-1.3002777
1342,5.5916667,0.08758545,-2.3224487
1343,5.5958333,-0.0071105957,-2.8033447
1344,5.6,-0.024353027,-2.7892456
1345,5.6041665,0.12774658,-2.2145996
1346,5.608333,0.014373779,-2.2072296
1347,5.6125,-0.39126587,0.63497925
