# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
637,2.6541667,0.09295654,-0.9292908
638,2.6583333,0.17440796,-0.9938507
639,2.6625,0.41708374,-0.7644043
640,2.6666667,0.37652588,-0.7266693
641,2.6708333,0.12478638,0.40629578
642,2.675,0.06774902,0.9350586
643,2.6791666,0.10702515,1.1332397
644,2.6833334,0.037902832,1.122345
645,2.6875,-0.0552063,0.9130249
646,2.6916666,-0.15933228,0.37319946
647,2.6958334,-0.34780884,-0.36653137
648,2.7,0.13186646,-0.94641113
649,2.7041667,0.19500732,-1.0403748
650,2.7083333,0.2574768,-0.9961853
651,2.7125,0.124420166,-0.79904175
652,2.7166667,0.088531494,-0.76174927
653,2.7208333,0.34344482,0.4650421
654,2.725,0.18771362,0.962204
655,2.7291667,-0.06896973,1.1661987
656,2.7333333,0.0010681152,1.1811981
657,2.7375,-0.10473633,0.93833923
658,2.7416666,-0.26382446,0.35079956
659,2.7458334,0.15408325,-0.3113861
660,2.75,0.1239624,-0.9715729
661,2.7541666,0.17449951,-1.0740814
662,2.7583334,0.14553833,-0.96987915
663,2.7625,-0.084747314,-0.6514435
664,2.7666667,0.21234131,-0.2879486
665,2.7708333,0.20837402,-0.2964325
666,2.775,-0.05380249,0.973114
667,2.7791667,-0.01159668,0.9942169
668,2.7833333,-0.18252563,1.1338806
669,2.7875,-0.3213501,0.8733978
670,2.7916667,-0.2383728,0.30662537
671,2.7958333,-0.17922974,-0.3952484
672,2.8,-0.24615479,-1.012146
673,2.8041666,-0.2246399,-1.166748
674,2.8083334,-0.08496094,-1.0492859
675,2.8125,0.042236328,-0.6816101
676,2.8166666,0.30615234,-0.16130066
